"TIME","GEO","INDIC_NRG","UNIT","Value","Flag and Footnotes"
"2011","Luxembourg","Final Energy Consumption","Percentage",":",""
"2011","Luxembourg","Final Energy Consumption","Index, 2005=100","96.0",""
"2011","Hungary","Primary energy consumption","Million TOE (tonnes of oil equivalent)","22.6",""
"2011","Hungary","Primary energy consumption","Percentage",":",""
"2011","Hungary","Primary energy consumption","Index, 2005=100","88.8",""
"2011","Hungary","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","15.6",""
"2011","Hungary","Final Energy Consumption","Percentage",":",""
"2011","Hungary","Final Energy Consumption","Index, 2005=100","85.8",""
"2011","Malta","Primary energy consumption","Million TOE (tonnes of oil equivalent)","0.9",""
"2011","Malta","Primary energy consumption","Percentage",":",""
"2011","Malta","Primary energy consumption","Index, 2005=100","97.3",""
"2011","Malta","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.5",""
"2011","Malta","Final Energy Consumption","Percentage",":",""
"2011","Malta","Final Energy Consumption","Index, 2005=100","129.8",""
"2011","Netherlands","Primary energy consumption","Million TOE (tonnes of oil equivalent)","66.7",""
"2011","Netherlands","Primary energy consumption","Percentage",":",""
"2011","Netherlands","Primary energy consumption","Index, 2005=100","96.4",""
"2011","Netherlands","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","51.6",""
"2011","Netherlands","Final Energy Consumption","Percentage",":",""
"2011","Netherlands","Final Energy Consumption","Index, 2005=100","95.3",""
"2011","Austria","Primary energy consumption","Million TOE (tonnes of oil equivalent)","31.6",""
"2011","Austria","Primary energy consumption","Percentage",":",""
"2011","Austria","Primary energy consumption","Index, 2005=100","97.4",""
"2011","Austria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","27.1",""
"2011","Austria","Final Energy Consumption","Percentage",":",""
"2011","Austria","Final Energy Consumption","Index, 2005=100","97.4",""
"2011","Poland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","95.8",""
"2011","Poland","Primary energy consumption","Percentage",":",""
"2011","Poland","Primary energy consumption","Index, 2005=100","109.3",""
"2011","Poland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","64.8",""
"2011","Poland","Final Energy Consumption","Percentage",":",""
"2011","Poland","Final Energy Consumption","Index, 2005=100","109.8",""
"2011","Portugal","Primary energy consumption","Million TOE (tonnes of oil equivalent)","21.9",""
"2011","Portugal","Primary energy consumption","Percentage",":",""
"2011","Portugal","Primary energy consumption","Index, 2005=100","87.9",""
"2011","Portugal","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","17.3",""
"2011","Portugal","Final Energy Consumption","Percentage",":",""
"2011","Portugal","Final Energy Consumption","Index, 2005=100","91.1",""
"2011","Romania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","34.8",""
"2011","Romania","Primary energy consumption","Percentage",":",""
"2011","Romania","Primary energy consumption","Index, 2005=100","94.8",""
"2011","Romania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","22.8",""
"2011","Romania","Final Energy Consumption","Percentage",":",""
"2011","Romania","Final Energy Consumption","Index, 2005=100","92.1",""
"2011","Slovenia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","7.2",""
"2011","Slovenia","Primary energy consumption","Percentage",":",""
"2011","Slovenia","Primary energy consumption","Index, 2005=100","102.8",""
"2011","Slovenia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","5.0",""
"2011","Slovenia","Final Energy Consumption","Percentage",":",""
"2011","Slovenia","Final Energy Consumption","Index, 2005=100","102.5",""
"2011","Slovakia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","16.2",""
"2011","Slovakia","Primary energy consumption","Percentage",":",""
"2011","Slovakia","Primary energy consumption","Index, 2005=100","91.1",""
"2011","Slovakia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","10.8",""
"2011","Slovakia","Final Energy Consumption","Percentage",":",""
"2011","Slovakia","Final Energy Consumption","Index, 2005=100","93.2",""
"2011","Finland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","34.7",""
"2011","Finland","Primary energy consumption","Percentage",":",""
"2011","Finland","Primary energy consumption","Index, 2005=100","104.0",""
"2011","Finland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","25.0",""
"2011","Finland","Final Energy Consumption","Percentage",":",""
"2011","Finland","Final Energy Consumption","Index, 2005=100","99.3",""
"2011","Sweden","Primary energy consumption","Million TOE (tonnes of oil equivalent)","47.8",""
"2011","Sweden","Primary energy consumption","Percentage",":",""
"2011","Sweden","Primary energy consumption","Index, 2005=100","98.1",""
"2011","Sweden","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","32.4",""
"2011","Sweden","Final Energy Consumption","Percentage",":",""
"2011","Sweden","Final Energy Consumption","Index, 2005=100","96.3",""
"2011","United Kingdom","Primary energy consumption","Million TOE (tonnes of oil equivalent)","190.7",""
"2011","United Kingdom","Primary energy consumption","Percentage",":",""
"2011","United Kingdom","Primary energy consumption","Index, 2005=100","85.6",""
"2011","United Kingdom","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","132.0",""
"2011","United Kingdom","Final Energy Consumption","Percentage",":",""
"2011","United Kingdom","Final Energy Consumption","Index, 2005=100","86.4",""
"2011","Iceland","Primary energy consumption","Million TOE (tonnes of oil equivalent)","5.9",""
"2011","Iceland","Primary energy consumption","Percentage",":",""
"2011","Iceland","Primary energy consumption","Index, 2005=100","184.5",""
"2011","Iceland","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.7",""
"2011","Iceland","Final Energy Consumption","Percentage",":",""
"2011","Iceland","Final Energy Consumption","Index, 2005=100","132.5",""
"2011","Norway","Primary energy consumption","Million TOE (tonnes of oil equivalent)","26.1",""
"2011","Norway","Primary energy consumption","Percentage",":",""
"2011","Norway","Primary energy consumption","Index, 2005=100","105.1",""
"2011","Norway","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","18.7",""
"2011","Norway","Final Energy Consumption","Percentage",":",""
"2011","Norway","Final Energy Consumption","Index, 2005=100","100.6",""
"2011","Montenegro","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1.1",""
"2011","Montenegro","Primary energy consumption","Percentage",":",""
"2011","Montenegro","Primary energy consumption","Index, 2005=100","102.5",""
"2011","Montenegro","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","0.7",""
"2011","Montenegro","Final Energy Consumption","Percentage",":",""
"2011","Montenegro","Final Energy Consumption","Index, 2005=100","90.2",""
"2011","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Million TOE (tonnes of oil equivalent)","3.0",""
"2011","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Percentage",":",""
"2011","Former Yugoslav Republic of Macedonia, the","Primary energy consumption","Index, 2005=100","110.8",""
"2011","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.9",""
"2011","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Percentage",":",""
"2011","Former Yugoslav Republic of Macedonia, the","Final Energy Consumption","Index, 2005=100","113.1",""
"2011","Albania","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.2",""
"2011","Albania","Primary energy consumption","Percentage",":",""
"2011","Albania","Primary energy consumption","Index, 2005=100","105.6",""
"2011","Albania","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.0",""
"2011","Albania","Final Energy Consumption","Percentage",":",""
"2011","Albania","Final Energy Consumption","Index, 2005=100","103.9",""
"2011","Serbia","Primary energy consumption","Million TOE (tonnes of oil equivalent)","15.4",""
"2011","Serbia","Primary energy consumption","Percentage",":",""
"2011","Serbia","Primary energy consumption","Index, 2005=100","100.3",""
"2011","Serbia","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","9.2",""
"2011","Serbia","Final Energy Consumption","Percentage",":",""
"2011","Serbia","Final Energy Consumption","Index, 2005=100","96.6",""
"2011","Turkey","Primary energy consumption","Million TOE (tonnes of oil equivalent)","107.7",""
"2011","Turkey","Primary energy consumption","Percentage",":",""
"2011","Turkey","Primary energy consumption","Index, 2005=100","132.7",""
"2011","Turkey","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","78.7",""
"2011","Turkey","Final Energy Consumption","Percentage",":",""
"2011","Turkey","Final Energy Consumption","Index, 2005=100","124.0",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","2.5",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Percentage",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption","Index, 2005=100","128.2",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1.3",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Percentage",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Final Energy Consumption","Index, 2005=100","130.8",""
"2011","Moldova","Primary energy consumption","Million TOE (tonnes of oil equivalent)","3.5",""
"2011","Moldova","Primary energy consumption","Percentage",":",""
"2011","Moldova","Primary energy consumption","Index, 2005=100","98.1",""
"2011","Moldova","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","2.4",""
"2011","Moldova","Final Energy Consumption","Percentage",":",""
"2011","Moldova","Final Energy Consumption","Index, 2005=100","101.3",""
"2011","Ukraine","Primary energy consumption","Million TOE (tonnes of oil equivalent)","120.3",""
"2011","Ukraine","Primary energy consumption","Percentage",":",""
"2011","Ukraine","Primary energy consumption","Index, 2005=100","89.7",""
"2011","Ukraine","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","76.4",""
"2011","Ukraine","Final Energy Consumption","Percentage",":",""
"2011","Ukraine","Final Energy Consumption","Index, 2005=100","94.5",""
"2012","European Union (28 countries)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1,584.0",""
"2012","European Union (28 countries)","Primary energy consumption","Percentage","10.5",""
"2012","European Union (28 countries)","Primary energy consumption","Index, 2005=100","92.5",""
"2012","European Union (28 countries)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","1,104.5",""
"2012","European Union (28 countries)","Final Energy Consumption","Percentage","12.1",""
"2012","European Union (28 countries)","Final Energy Consumption","Index, 2005=100","92.7",""
"2012","Euro area (19 countries)","Primary energy consumption","Million TOE (tonnes of oil equivalent)","1,107.3",""
"2012","Euro area (19 countries)","Primary energy consumption","Percentage",":",""
"2012","Euro area (19 countries)","Primary energy consumption","Index, 2005=100","92.1",""
"2012","Euro area (19 countries)","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","780.8",""
"2012","Euro area (19 countries)","Final Energy Consumption","Percentage",":",""
"2012","Euro area (19 countries)","Final Energy Consumption","Index, 2005=100","92.4",""
"2012","Belgium","Primary energy consumption","Million TOE (tonnes of oil equivalent)","47.3",""
"2012","Belgium","Primary energy consumption","Percentage",":",""
"2012","Belgium","Primary energy consumption","Index, 2005=100","92.0",""
"2012","Belgium","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","35.0",""
"2012","Belgium","Final Energy Consumption","Percentage",":",""
"2012","Belgium","Final Energy Consumption","Index, 2005=100","95.5",""
"2012","Bulgaria","Primary energy consumption","Million TOE (tonnes of oil equivalent)","17.8",""
"2012","Bulgaria","Primary energy consumption","Percentage",":",""
"2012","Bulgaria","Primary energy consumption","Index, 2005=100","94.0",""
"2012","Bulgaria","Final Energy Consumption","Million TOE (tonnes of oil equivalent)","9.2",""
"2012","Bulgaria","Final Energy Consumption","Percentage",":",""
"2012","Bulgaria","Final Energy Consumption","Index, 2005=100","90.7",""
"2012","Czech Republic","Primary energy consumption","Million TOE (tonnes of oil equivalent)","40.1",""
